,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,0
157186,Odisha,NAYAGARH,1998.0,Autumn,Ragi,291.0,185.0,
157187,Odisha,NAYAGARH,1998.0,Autumn,Rice,3187.0,4073.0,
157188,Odisha,NAYAGARH,1998.0,Autumn,Urad,162.0,32.0,
157208,Odisha,NAYAGARH,1999.0,Autumn,Rice,3000.0,1000.0,
157248,Odisha,NAYAGARH,2000.0,Autumn,Rice,2790.0,2830.0,
157372,Odisha,NAYAGARH,2004.0,Autumn,Groundnut,180.0,94.9,
157373,Odisha,NAYAGARH,2004.0,Autumn,Maize,439.0,407.3,
157374,Odisha,NAYAGARH,2004.0,Autumn,Ragi,67.0,35.2,
157375,Odisha,NAYAGARH,2004.0,Autumn,Rice,2000.0,2000.0,
157376,Odisha,NAYAGARH,2004.0,Autumn,Urad,9.0,2.1,
157408,Odisha,NAYAGARH,2005.0,Autumn,Groundnut,343.0,231.9,
157409,Odisha,NAYAGARH,2005.0,Autumn,Maize,574.0,627.1,
157410,Odisha,NAYAGARH,2005.0,Autumn,Ragi,62.0,39.4,
157411,Odisha,NAYAGARH,2005.0,Autumn,Rice,2000.0,2000.0,
157412,Odisha,NAYAGARH,2005.0,Autumn,Sesamum,1.0,0.2,
157413,Odisha,NAYAGARH,2005.0,Autumn,Urad,51.0,16.5,
157429,Odisha,NAYAGARH,2006.0,Autumn,Groundnut,251.0,162.9,
157430,Odisha,NAYAGARH,2006.0,Autumn,Maize,521.0,455.3,
157431,Odisha,NAYAGARH,2006.0,Autumn,Ragi,117.0,64.2,
157432,Odisha,NAYAGARH,2006.0,Autumn,Rice,2000.0,2000.0,
157433,Odisha,NAYAGARH,2006.0,Autumn,Sesamum,4.0,0.5,
157434,Odisha,NAYAGARH,2006.0,Autumn,Urad,27.0,6.6,
157449,Odisha,NAYAGARH,2007.0,Autumn,Groundnut,219.0,177.6,
157450,Odisha,NAYAGARH,2007.0,Autumn,Maize,536.0,598.3,
157451,Odisha,NAYAGARH,2007.0,Autumn,Ragi,179.0,114.0,
157452,Odisha,NAYAGARH,2007.0,Autumn,Rice,2000.0,2000.0,
157453,Odisha,NAYAGARH,2007.0,Autumn,Sesamum,1.0,0.3,
157454,Odisha,NAYAGARH,2007.0,Autumn,Urad,36.0,16.8,
157469,Odisha,NAYAGARH,2008.0,Autumn,Groundnut,226.0,185.5,
157470,Odisha,NAYAGARH,2008.0,Autumn,Maize,496.0,551.8,
157471,Odisha,NAYAGARH,2008.0,Autumn,Ragi,208.0,132.1,
157472,Odisha,NAYAGARH,2008.0,Autumn,Rice,1000.0,2000.0,
157473,Odisha,NAYAGARH,2008.0,Autumn,Urad,28.0,8.3,
157489,Odisha,NAYAGARH,2009.0,Autumn,Groundnut,86.0,87.5,
157490,Odisha,NAYAGARH,2009.0,Autumn,Maize,446.0,447.2,
157491,Odisha,NAYAGARH,2009.0,Autumn,Moong(Green Gram),1.0,0.3,
157492,Odisha,NAYAGARH,2009.0,Autumn,Ragi,194.0,112.7,
157493,Odisha,NAYAGARH,2009.0,Autumn,Rice,1000.0,2000.0,
157494,Odisha,NAYAGARH,2009.0,Autumn,Urad,66.0,23.3,
157509,Odisha,NAYAGARH,2010.0,Autumn,Groundnut,77.0,78.6,
157510,Odisha,NAYAGARH,2010.0,Autumn,Maize,629.0,983.9,
157511,Odisha,NAYAGARH,2010.0,Autumn,Ragi,148.0,107.7,
157512,Odisha,NAYAGARH,2010.0,Autumn,Rice,2000.0,3000.0,
157513,Odisha,NAYAGARH,2010.0,Autumn,Sesamum,5.0,1.7,
157514,Odisha,NAYAGARH,2010.0,Autumn,Urad,50.0,10.3,
157533,Odisha,NAYAGARH,2011.0,Autumn,Groundnut,96.0,104.9,
157534,Odisha,NAYAGARH,2011.0,Autumn,Maize,600.0,982.1,
157535,Odisha,NAYAGARH,2011.0,Autumn,Ragi,124.0,82.2,
157536,Odisha,NAYAGARH,2011.0,Autumn,Rice,1000.0,1000.0,
157554,Odisha,NAYAGARH,2012.0,Autumn,Groundnut,71.0,99.3,
157555,Odisha,NAYAGARH,2012.0,Autumn,Maize,374.0,490.4,
157556,Odisha,NAYAGARH,2012.0,Autumn,Ragi,93.0,55.3,
157557,Odisha,NAYAGARH,2012.0,Autumn,Rice,1000.0,1000.0,
157572,Odisha,NAYAGARH,2013.0,Autumn,Groundnut,1.0,0.6,
157573,Odisha,NAYAGARH,2013.0,Autumn,Maize,299.0,468.1,
157574,Odisha,NAYAGARH,2013.0,Autumn,Ragi,27.0,13.3,
157575,Odisha,NAYAGARH,2013.0,Autumn,Rice,1000.0,1000.0,
157589,Odisha,NAYAGARH,2014.0,Autumn,Groundnut,21.0,14.3,
157590,Odisha,NAYAGARH,2014.0,Autumn,Maize,298.0,524.8,
157591,Odisha,NAYAGARH,2014.0,Autumn,Ragi,31.0,19.1,
157592,Odisha,NAYAGARH,2014.0,Autumn,Rice,1000.0,1000.0,
157606,Odisha,NAYAGARH,2015.0,Autumn,Maize,317.0,568.5,
157607,Odisha,NAYAGARH,2015.0,Autumn,Ragi,37.0,34.0,
157608,Odisha,NAYAGARH,2015.0,Autumn,Rice,1000.0,,
157623,Odisha,NUAPADA,1997.0,Autumn,Arhar/Tur,12.0,1.0,
157624,Odisha,NUAPADA,1997.0,Autumn,Groundnut,1893.0,1036.0,
157625,Odisha,NUAPADA,1997.0,Autumn,Jute,50.0,60.0,
157626,Odisha,NUAPADA,1997.0,Autumn,Maize,564.0,307.0,
157627,Odisha,NUAPADA,1997.0,Autumn,Paddy,40130.0,27994.0,
157628,Odisha,NUAPADA,1997.0,Autumn,Ragi,1093.0,462.0,
157629,Odisha,NUAPADA,1997.0,Autumn,Sesamum,216.0,10.0,
157630,Odisha,NUAPADA,1997.0,Autumn,Urad,2039.0,251.0,
157644,Odisha,NUAPADA,1998.0,Autumn,Groundnut,1153.0,839.0,
157645,Odisha,NUAPADA,1998.0,Autumn,Maize,484.0,260.0,
157646,Odisha,NUAPADA,1998.0,Autumn,Moong(Green Gram),159.0,29.0,
157647,Odisha,NUAPADA,1998.0,Autumn,Ragi,836.0,318.0,
157648,Odisha,NUAPADA,1998.0,Autumn,Rice,40580.0,22238.0,
157649,Odisha,NUAPADA,1998.0,Autumn,Sesamum,189.0,15.0,
157650,Odisha,NUAPADA,1998.0,Autumn,Urad,3078.0,409.0,
157668,Odisha,NUAPADA,1999.0,Autumn,Rice,36000.0,28000.0,
157714,Odisha,NUAPADA,2000.0,Autumn,Rice,46440.0,12380.0,
157840,Odisha,NUAPADA,2004.0,Autumn,Groundnut,407.0,295.5,
157841,Odisha,NUAPADA,2004.0,Autumn,Maize,452.0,211.0,
157842,Odisha,NUAPADA,2004.0,Autumn,Moong(Green Gram),156.0,16.4,
157843,Odisha,NUAPADA,2004.0,Autumn,Ragi,285.0,101.7,
157844,Odisha,NUAPADA,2004.0,Autumn,Rice,45000.0,28000.0,
157845,Odisha,NUAPADA,2004.0,Autumn,Sesamum,98.0,10.1,
157846,Odisha,NUAPADA,2004.0,Autumn,Urad,4966.0,581.0,
157879,Odisha,NUAPADA,2005.0,Autumn,Groundnut,487.0,323.9,
157880,Odisha,NUAPADA,2005.0,Autumn,Maize,352.0,196.0,
157881,Odisha,NUAPADA,2005.0,Autumn,Moong(Green Gram),366.0,30.4,
157882,Odisha,NUAPADA,2005.0,Autumn,Ragi,330.0,128.4,
157883,Odisha,NUAPADA,2005.0,Autumn,Rice,42000.0,25000.0,
157884,Odisha,NUAPADA,2005.0,Autumn,Sesamum,333.0,29.0,
157885,Odisha,NUAPADA,2005.0,Autumn,Urad,5029.0,553.2,
157902,Odisha,NUAPADA,2006.0,Autumn,Groundnut,570.0,446.9,
157903,Odisha,NUAPADA,2006.0,Autumn,Maize,279.0,145.3,
157904,Odisha,NUAPADA,2006.0,Autumn,Moong(Green Gram),356.0,29.2,
157905,Odisha,NUAPADA,2006.0,Autumn,Ragi,292.0,123.8,
157906,Odisha,NUAPADA,2006.0,Autumn,Rice,40000.0,32000.0,
157907,Odisha,NUAPADA,2006.0,Autumn,Sesamum,322.0,19.6,
157908,Odisha,NUAPADA,2006.0,Autumn,Urad,4744.0,474.4,
157921,Odisha,NUAPADA,2007.0,Autumn,Groundnut,794.0,720.2,
157922,Odisha,NUAPADA,2007.0,Autumn,Maize,279.0,154.5,
157923,Odisha,NUAPADA,2007.0,Autumn,Moong(Green Gram),335.0,36.5,
157924,Odisha,NUAPADA,2007.0,Autumn,Ragi,350.0,191.8,
157925,Odisha,NUAPADA,2007.0,Autumn,Rice,40000.0,42000.0,
157926,Odisha,NUAPADA,2007.0,Autumn,Sesamum,406.0,29.2,
157927,Odisha,NUAPADA,2007.0,Autumn,Urad,6823.0,1009.8,
157943,Odisha,NUAPADA,2008.0,Autumn,Groundnut,614.0,482.0,
157944,Odisha,NUAPADA,2008.0,Autumn,Maize,235.0,152.3,
157945,Odisha,NUAPADA,2008.0,Autumn,Moong(Green Gram),466.0,49.9,
157946,Odisha,NUAPADA,2008.0,Autumn,Ragi,284.0,127.8,
157947,Odisha,NUAPADA,2008.0,Autumn,Rice,40000.0,39000.0,
157948,Odisha,NUAPADA,2008.0,Autumn,Sesamum,246.0,17.5,
157949,Odisha,NUAPADA,2008.0,Autumn,Urad,4652.0,702.5,
157961,Odisha,NUAPADA,2009.0,Autumn,Groundnut,825.0,549.5,
157962,Odisha,NUAPADA,2009.0,Autumn,Maize,263.0,138.4,
157963,Odisha,NUAPADA,2009.0,Autumn,Moong(Green Gram),763.0,87.0,
157964,Odisha,NUAPADA,2009.0,Autumn,Ragi,284.0,105.6,
157965,Odisha,NUAPADA,2009.0,Autumn,Rice,37000.0,28000.0,
157966,Odisha,NUAPADA,2009.0,Autumn,Sesamum,606.0,47.3,
157967,Odisha,NUAPADA,2009.0,Autumn,Urad,4644.0,631.6,
157981,Odisha,NUAPADA,2010.0,Autumn,Groundnut,1660.0,1791.1,
157982,Odisha,NUAPADA,2010.0,Autumn,Maize,594.0,671.1,
157983,Odisha,NUAPADA,2010.0,Autumn,Moong(Green Gram),746.0,133.5,
157984,Odisha,NUAPADA,2010.0,Autumn,Ragi,396.0,246.3,
157985,Odisha,NUAPADA,2010.0,Autumn,Rice,39000.0,57000.0,
157986,Odisha,NUAPADA,2010.0,Autumn,Sesamum,1490.0,181.8,
157987,Odisha,NUAPADA,2010.0,Autumn,Urad,7390.0,1455.8,
158001,Odisha,NUAPADA,2011.0,Autumn,Groundnut,1729.0,1066.8,
158002,Odisha,NUAPADA,2011.0,Autumn,Maize,418.0,327.4,
158003,Odisha,NUAPADA,2011.0,Autumn,Moong(Green Gram),788.0,82.7,
158004,Odisha,NUAPADA,2011.0,Autumn,Ragi,385.0,134.0,
158005,Odisha,NUAPADA,2011.0,Autumn,Rice,36000.0,17000.0,
158006,Odisha,NUAPADA,2011.0,Autumn,Sesamum,956.0,86.0,
158007,Odisha,NUAPADA,2011.0,Autumn,Urad,7983.0,1189.5,
158022,Odisha,NUAPADA,2012.0,Autumn,Groundnut,1426.0,1303.4,
158023,Odisha,NUAPADA,2012.0,Autumn,Maize,831.0,886.5,
158024,Odisha,NUAPADA,2012.0,Autumn,Moong(Green Gram),868.0,122.4,
158025,Odisha,NUAPADA,2012.0,Autumn,Ragi,435.0,230.1,
158026,Odisha,NUAPADA,2012.0,Autumn,Rice,34000.0,53000.0,
158027,Odisha,NUAPADA,2012.0,Autumn,Sesamum,1132.0,104.1,
158028,Odisha,NUAPADA,2012.0,Autumn,Urad,7640.0,2017.0,
158041,Odisha,NUAPADA,2013.0,Autumn,Groundnut,1205.0,1073.7,
158042,Odisha,NUAPADA,2013.0,Autumn,Maize,564.0,686.6,
158043,Odisha,NUAPADA,2013.0,Autumn,Moong(Green Gram),792.0,113.3,
158044,Odisha,NUAPADA,2013.0,Autumn,Ragi,332.0,171.3,
158045,Odisha,NUAPADA,2013.0,Autumn,Rice,37000.0,53000.0,
158046,Odisha,NUAPADA,2013.0,Autumn,Sesamum,712.0,85.4,
158047,Odisha,NUAPADA,2013.0,Autumn,Urad,6880.0,1417.3,
158062,Odisha,NUAPADA,2014.0,Autumn,Groundnut,1118.0,1010.7,
158063,Odisha,NUAPADA,2014.0,Autumn,Maize,390.0,438.0,
158064,Odisha,NUAPADA,2014.0,Autumn,Moong(Green Gram),681.0,91.9,
158065,Odisha,NUAPADA,2014.0,Autumn,Ragi,325.0,159.9,
158066,Odisha,NUAPADA,2014.0,Autumn,Rice,31000.0,48000.0,
158067,Odisha,NUAPADA,2014.0,Autumn,Sesamum,378.0,30.2,
158068,Odisha,NUAPADA,2014.0,Autumn,Urad,5023.0,1125.2,
158082,Odisha,NUAPADA,2015.0,Autumn,Groundnut,534.0,331.6,
158083,Odisha,NUAPADA,2015.0,Autumn,Maize,291.0,373.7,
158084,Odisha,NUAPADA,2015.0,Autumn,Moong(Green Gram),446.0,71.8,
158085,Odisha,NUAPADA,2015.0,Autumn,Ragi,154.0,49.9,
158086,Odisha,NUAPADA,2015.0,Autumn,Rice,27000.0,9000.0,
158087,Odisha,NUAPADA,2015.0,Autumn,Sesamum,327.0,31.1,
158088,Odisha,NUAPADA,2015.0,Autumn,Urad,4026.0,897.8,
158100,Odisha,PURI,1997.0,Autumn,Jute,30.0,30.0,
158101,Odisha,PURI,1997.0,Autumn,Paddy,1912.0,2507.0,
158102,Odisha,PURI,1997.0,Autumn,Ragi,7.0,1.0,
158119,Odisha,PURI,1998.0,Autumn,Jute,9.0,44.0,
158120,Odisha,PURI,1998.0,Autumn,Rice,1149.0,1610.0,
158121,Odisha,PURI,1998.0,Autumn,Sesamum,1.0,,
158137,Odisha,PURI,1999.0,Autumn,Rice,2000.0,1000.0,
158165,Odisha,PURI,2000.0,Autumn,Rice,1980.0,1970.0,
158252,Odisha,PURI,2004.0,Autumn,Groundnut,1.0,0.6,
158253,Odisha,PURI,2004.0,Autumn,Jute,1.0,3.0,
158254,Odisha,PURI,2004.0,Autumn,Rice,1000.0,1000.0,
158281,Odisha,PURI,2005.0,Autumn,Rice,1000.0,1000.0,
158282,Odisha,PURI,2005.0,Autumn,Sesamum,1.0,,
158297,Odisha,PURI,2006.0,Autumn,Rice,1000.0,1000.0,
158312,Odisha,PURI,2007.0,Autumn,Jute,2.0,12.0,
158313,Odisha,PURI,2007.0,Autumn,Rice,1000.0,1000.0,
158328,Odisha,PURI,2008.0,Autumn,Rice,1000.0,2000.0,
158345,Odisha,PURI,2009.0,Autumn,Ragi,1.0,1.4,
158346,Odisha,PURI,2009.0,Autumn,Rice,1000.0,1000.0,
158362,Odisha,PURI,2010.0,Autumn,Rice,1000.0,1000.0,
158442,Odisha,RAYAGADA,1997.0,Autumn,Arhar/Tur,21.0,8.0,
158443,Odisha,RAYAGADA,1997.0,Autumn,Groundnut,424.0,379.0,
158444,Odisha,RAYAGADA,1997.0,Autumn,Maize,3516.0,3703.0,
158445,Odisha,RAYAGADA,1997.0,Autumn,Paddy,8212.0,7292.0,
158446,Odisha,RAYAGADA,1997.0,Autumn,Ragi,5632.0,3758.0,
158447,Odisha,RAYAGADA,1997.0,Autumn,Urad,86.0,18.0,
158466,Odisha,RAYAGADA,1998.0,Autumn,Groundnut,271.0,223.0,
158467,Odisha,RAYAGADA,1998.0,Autumn,Maize,3279.0,3307.0,
158468,Odisha,RAYAGADA,1998.0,Autumn,Moong(Green Gram),22.0,3.0,
158469,Odisha,RAYAGADA,1998.0,Autumn,Ragi,4935.0,3385.0,
158470,Odisha,RAYAGADA,1998.0,Autumn,Rice,8844.0,8758.0,
158471,Odisha,RAYAGADA,1998.0,Autumn,Urad,110.0,29.0,
158491,Odisha,RAYAGADA,1999.0,Autumn,Rice,10000.0,8000.0,
158532,Odisha,RAYAGADA,2000.0,Autumn,Rice,11970.0,9740.0,
158659,Odisha,RAYAGADA,2004.0,Autumn,Groundnut,331.0,289.0,
158660,Odisha,RAYAGADA,2004.0,Autumn,Maize,3569.0,3652.1,
158661,Odisha,RAYAGADA,2004.0,Autumn,Moong(Green Gram),13.0,1.8,
158662,Odisha,RAYAGADA,2004.0,Autumn,Ragi,3491.0,2251.7,
158663,Odisha,RAYAGADA,2004.0,Autumn,Rice,10000.0,8000.0,
158664,Odisha,RAYAGADA,2004.0,Autumn,Urad,69.0,13.1,
158701,Odisha,RAYAGADA,2005.0,Autumn,Groundnut,186.0,127.0,
158702,Odisha,RAYAGADA,2005.0,Autumn,Maize,2931.0,2731.5,
158703,Odisha,RAYAGADA,2005.0,Autumn,Moong(Green Gram),6.0,0.6,
158704,Odisha,RAYAGADA,2005.0,Autumn,Ragi,2798.0,1673.2,
158705,Odisha,RAYAGADA,2005.0,Autumn,Rice,7000.0,4000.0,
158706,Odisha,RAYAGADA,2005.0,Autumn,Urad,5.0,0.7,
158726,Odisha,RAYAGADA,2006.0,Autumn,Groundnut,232.0,180.5,
158727,Odisha,RAYAGADA,2006.0,Autumn,Maize,3236.0,2984.0,
158728,Odisha,RAYAGADA,2006.0,Autumn,Ragi,3030.0,1875.6,
158729,Odisha,RAYAGADA,2006.0,Autumn,Rice,9000.0,8000.0,
158730,Odisha,RAYAGADA,2006.0,Autumn,Sesamum,2.0,0.2,
158731,Odisha,RAYAGADA,2006.0,Autumn,Urad,1.0,0.2,
158751,Odisha,RAYAGADA,2007.0,Autumn,Groundnut,248.0,201.6,
158752,Odisha,RAYAGADA,2007.0,Autumn,Maize,3561.0,3697.6,
158753,Odisha,RAYAGADA,2007.0,Autumn,Moong(Green Gram),82.0,26.1,
158754,Odisha,RAYAGADA,2007.0,Autumn,Ragi,3964.0,2461.6,
158755,Odisha,RAYAGADA,2007.0,Autumn,Rice,8000.0,8000.0,
158756,Odisha,RAYAGADA,2007.0,Autumn,Urad,19.0,4.8,
158776,Odisha,RAYAGADA,2008.0,Autumn,Groundnut,231.0,176.0,
158777,Odisha,RAYAGADA,2008.0,Autumn,Maize,3793.0,4473.8,
158778,Odisha,RAYAGADA,2008.0,Autumn,Moong(Green Gram),3.0,0.9,
158779,Odisha,RAYAGADA,2008.0,Autumn,Ragi,5136.0,3410.3,
158780,Odisha,RAYAGADA,2008.0,Autumn,Rice,9000.0,8000.0,
158781,Odisha,RAYAGADA,2008.0,Autumn,Urad,5.0,0.6,
158801,Odisha,RAYAGADA,2009.0,Autumn,Groundnut,275.0,208.2,
158802,Odisha,RAYAGADA,2009.0,Autumn,Maize,3043.0,2984.0,
158803,Odisha,RAYAGADA,2009.0,Autumn,Moong(Green Gram),2.0,1.2,
158804,Odisha,RAYAGADA,2009.0,Autumn,Ragi,3031.0,1803.4,
158805,Odisha,RAYAGADA,2009.0,Autumn,Rice,7000.0,6000.0,
158806,Odisha,RAYAGADA,2009.0,Autumn,Urad,4.0,3.6,
158826,Odisha,RAYAGADA,2010.0,Autumn,Groundnut,190.0,140.6,
158827,Odisha,RAYAGADA,2010.0,Autumn,Maize,4219.0,4678.4,
158828,Odisha,RAYAGADA,2010.0,Autumn,Moong(Green Gram),1.0,0.2,
158829,Odisha,RAYAGADA,2010.0,Autumn,Ragi,4300.0,2790.7,
158830,Odisha,RAYAGADA,2010.0,Autumn,Rice,8000.0,8000.0,
158831,Odisha,RAYAGADA,2010.0,Autumn,Urad,5.0,0.2,
158850,Odisha,RAYAGADA,2011.0,Autumn,Groundnut,252.0,177.4,
158851,Odisha,RAYAGADA,2011.0,Autumn,Maize,3877.0,4720.3,
158852,Odisha,RAYAGADA,2011.0,Autumn,Ragi,3979.0,2546.6,
158853,Odisha,RAYAGADA,2011.0,Autumn,Rice,6000.0,5000.0,
158854,Odisha,RAYAGADA,2011.0,Autumn,Urad,11.0,4.4,
158874,Odisha,RAYAGADA,2012.0,Autumn,Groundnut,170.0,117.6,
158875,Odisha,RAYAGADA,2012.0,Autumn,Maize,3678.0,4309.2,
158876,Odisha,RAYAGADA,2012.0,Autumn,Ragi,3419.0,2413.8,
158877,Odisha,RAYAGADA,2012.0,Autumn,Rice,7000.0,7000.0,
158878,Odisha,RAYAGADA,2012.0,Autumn,Urad,8.0,0.6,
158896,Odisha,RAYAGADA,2013.0,Autumn,Groundnut,245.0,196.7,
158897,Odisha,RAYAGADA,2013.0,Autumn,Maize,3912.0,5353.2,
158898,Odisha,RAYAGADA,2013.0,Autumn,Ragi,3995.0,2764.5,
158899,Odisha,RAYAGADA,2013.0,Autumn,Rice,7000.0,7000.0,
158916,Odisha,RAYAGADA,2014.0,Autumn,Groundnut,211.0,165.2,
158917,Odisha,RAYAGADA,2014.0,Autumn,Maize,4454.0,6182.7,
158918,Odisha,RAYAGADA,2014.0,Autumn,Ragi,3125.0,2278.1,
158919,Odisha,RAYAGADA,2014.0,Autumn,Rice,6000.0,7000.0,
158938,Odisha,RAYAGADA,2015.0,Autumn,Groundnut,201.0,167.6,
158939,Odisha,RAYAGADA,2015.0,Autumn,Maize,3707.0,6107.7,
158940,Odisha,RAYAGADA,2015.0,Autumn,Ragi,3811.0,2378.1,
158941,Odisha,RAYAGADA,2015.0,Autumn,Rice,5000.0,3000.0,
158960,Odisha,SAMBALPUR,1997.0,Autumn,Arhar/Tur,304.0,68.0,
158961,Odisha,SAMBALPUR,1997.0,Autumn,Groundnut,21.0,14.0,
158962,Odisha,SAMBALPUR,1997.0,Autumn,Maize,104.0,61.0,
158963,Odisha,SAMBALPUR,1997.0,Autumn,Paddy,43928.0,59025.0,
158964,Odisha,SAMBALPUR,1997.0,Autumn,Ragi,22.0,10.0,
158965,Odisha,SAMBALPUR,1997.0,Autumn,Sesamum,49.0,13.0,
158966,Odisha,SAMBALPUR,1997.0,Autumn,Urad,234.0,73.0,
158984,Odisha,SAMBALPUR,1998.0,Autumn,Groundnut,15.0,10.0,
158985,Odisha,SAMBALPUR,1998.0,Autumn,Maize,125.0,83.0,
158986,Odisha,SAMBALPUR,1998.0,Autumn,Moong(Green Gram),539.0,143.0,
158987,Odisha,SAMBALPUR,1998.0,Autumn,Ragi,20.0,6.0,
158988,Odisha,SAMBALPUR,1998.0,Autumn,Rice,52393.0,38860.0,
158989,Odisha,SAMBALPUR,1998.0,Autumn,Sesamum,22.0,5.0,
158990,Odisha,SAMBALPUR,1998.0,Autumn,Urad,959.0,246.0,
159008,Odisha,SAMBALPUR,1999.0,Autumn,Rice,52000.0,66000.0,
159044,Odisha,SAMBALPUR,2000.0,Autumn,Rice,45440.0,13670.0,
159162,Odisha,SAMBALPUR,2004.0,Autumn,Groundnut,3.0,1.5,
159163,Odisha,SAMBALPUR,2004.0,Autumn,Maize,86.0,69.0,
159164,Odisha,SAMBALPUR,2004.0,Autumn,Moong(Green Gram),239.0,56.2,
159165,Odisha,SAMBALPUR,2004.0,Autumn,Ragi,4.0,3.7,
159166,Odisha,SAMBALPUR,2004.0,Autumn,Rice,44000.0,38000.0,
159167,Odisha,SAMBALPUR,2004.0,Autumn,Urad,197.0,46.5,
159200,Odisha,SAMBALPUR,2005.0,Autumn,Groundnut,51.0,38.0,
159201,Odisha,SAMBALPUR,2005.0,Autumn,Maize,58.0,44.9,
159202,Odisha,SAMBALPUR,2005.0,Autumn,Moong(Green Gram),95.0,20.3,
159203,Odisha,SAMBALPUR,2005.0,Autumn,Rice,44000.0,52000.0,
159204,Odisha,SAMBALPUR,2005.0,Autumn,Sesamum,1.0,0.1,
159205,Odisha,SAMBALPUR,2005.0,Autumn,Urad,161.0,45.6,
159223,Odisha,SAMBALPUR,2006.0,Autumn,Groundnut,48.0,31.4,
159224,Odisha,SAMBALPUR,2006.0,Autumn,Maize,62.0,59.9,
159225,Odisha,SAMBALPUR,2006.0,Autumn,Moong(Green Gram),127.0,32.3,
159226,Odisha,SAMBALPUR,2006.0,Autumn,Ragi,1.0,0.3,
159227,Odisha,SAMBALPUR,2006.0,Autumn,Rice,43000.0,58000.0,
159228,Odisha,SAMBALPUR,2006.0,Autumn,Urad,368.0,86.1,
159246,Odisha,SAMBALPUR,2007.0,Autumn,Groundnut,9.0,5.5,
159247,Odisha,SAMBALPUR,2007.0,Autumn,Maize,67.0,58.8,
159248,Odisha,SAMBALPUR,2007.0,Autumn,Moong(Green Gram),195.0,44.5,
159249,Odisha,SAMBALPUR,2007.0,Autumn,Ragi,4.0,1.4,
159250,Odisha,SAMBALPUR,2007.0,Autumn,Rice,40000.0,57000.0,
159251,Odisha,SAMBALPUR,2007.0,Autumn,Urad,405.0,94.4,
159270,Odisha,SAMBALPUR,2008.0,Autumn,Maize,58.0,53.6,
159271,Odisha,SAMBALPUR,2008.0,Autumn,Moong(Green Gram),137.0,37.3,
159272,Odisha,SAMBALPUR,2008.0,Autumn,Ragi,6.0,3.7,
159273,Odisha,SAMBALPUR,2008.0,Autumn,Rice,46000.0,65000.0,
159274,Odisha,SAMBALPUR,2008.0,Autumn,Sesamum,1.0,0.1,
159275,Odisha,SAMBALPUR,2008.0,Autumn,Urad,216.0,60.3,
159293,Odisha,SAMBALPUR,2009.0,Autumn,Maize,35.0,33.6,
159294,Odisha,SAMBALPUR,2009.0,Autumn,Moong(Green Gram),82.0,23.9,
159295,Odisha,SAMBALPUR,2009.0,Autumn,Ragi,3.0,1.6,
159296,Odisha,SAMBALPUR,2009.0,Autumn,Rice,40000.0,28000.0,
159297,Odisha,SAMBALPUR,2009.0,Autumn,Urad,136.0,37.5,
159313,Odisha,SAMBALPUR,2010.0,Autumn,Groundnut,2.0,1.1,
159314,Odisha,SAMBALPUR,2010.0,Autumn,Maize,97.0,112.5,
159315,Odisha,SAMBALPUR,2010.0,Autumn,Moong(Green Gram),106.0,29.8,
159316,Odisha,SAMBALPUR,2010.0,Autumn,Ragi,1.0,0.9,
159317,Odisha,SAMBALPUR,2010.0,Autumn,Rice,43000.0,17000.0,
159318,Odisha,SAMBALPUR,2010.0,Autumn,Urad,310.0,76.9,
159337,Odisha,SAMBALPUR,2011.0,Autumn,Groundnut,3.0,1.1,
159338,Odisha,SAMBALPUR,2011.0,Autumn,Maize,105.0,119.0,
159339,Odisha,SAMBALPUR,2011.0,Autumn,Moong(Green Gram),109.0,30.6,
159340,Odisha,SAMBALPUR,2011.0,Autumn,Rice,36000.0,31000.0,
159341,Odisha,SAMBALPUR,2011.0,Autumn,Sesamum,1.0,0.1,
159342,Odisha,SAMBALPUR,2011.0,Autumn,Urad,138.0,43.1,
159358,Odisha,SAMBALPUR,2012.0,Autumn,Groundnut,24.0,36.0,
159359,Odisha,SAMBALPUR,2012.0,Autumn,Maize,63.0,72.5,
159360,Odisha,SAMBALPUR,2012.0,Autumn,Moong(Green Gram),31.0,11.5,
159361,Odisha,SAMBALPUR,2012.0,Autumn,Ragi,4.0,2.6,
159362,Odisha,SAMBALPUR,2012.0,Autumn,Rice,39000.0,79000.0,
159363,Odisha,SAMBALPUR,2012.0,Autumn,Urad,36.0,11.4,
159381,Odisha,SAMBALPUR,2013.0,Autumn,Groundnut,110.0,91.4,
159382,Odisha,SAMBALPUR,2013.0,Autumn,Maize,241.0,264.1,
159383,Odisha,SAMBALPUR,2013.0,Autumn,Moong(Green Gram),52.0,23.5,
159384,Odisha,SAMBALPUR,2013.0,Autumn,Ragi,42.0,27.8,
159385,Odisha,SAMBALPUR,2013.0,Autumn,Rice,44000.0,50000.0,
159386,Odisha,SAMBALPUR,2013.0,Autumn,Urad,59.0,19.5,
159401,Odisha,SAMBALPUR,2014.0,Autumn,Groundnut,39.0,27.9,
159402,Odisha,SAMBALPUR,2014.0,Autumn,Maize,43.0,50.4,
159403,Odisha,SAMBALPUR,2014.0,Autumn,Moong(Green Gram),71.0,26.7,
159404,Odisha,SAMBALPUR,2014.0,Autumn,Ragi,10.0,5.9,
159405,Odisha,SAMBALPUR,2014.0,Autumn,Rice,47000.0,67000.0,
